"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://eghiseul.ro/_next/static/chunks/16bafcc002ad0ec6.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,096","Wed, 09 Sep 2026 05:49:57 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/static/chunks/16bafcc002ad0ec6.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","2026-09-09 09:12:20"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcazier-fiscal.png&w=3840&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","176943","176943","176943","26,223","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,269","Tue, 08 Sep 2026 12:21:38 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcazier-fiscal.png&w=3840&q=75","2026-09-09 09:12:20"
"https://eghiseul.ro/politica-de-anulare/","text/html; charset=utf-8","200","OK","Indexable","","Politica de Anulare și Rambursare | eGhiseul.ro","47","418","Poți anula comanda în primele 30 de minute de la plată, direct din pagina de status, cu rambursare de 70%. Excepții, pași și termene — totul explicat clar.","155","932","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Politica de Anulare și Rambursare","33","Fereastra de anulare: 30 de minute","34","Cum anulezi, pas cu pas","23","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/politica-de-anulare/","","","","","","147740","26394","26394","3,912","","781","123","6,350","55,563","Fairly Hard","5,100","1","1","","234","232","0","99,570","84","53","0","4","3","0","","","","","aab10ce4346510fb0ab7c9b542f0961b","0,182","","","","","ro","1.1","","","","","","https://eghiseul.ro/politica-de-anulare/","2026-09-09 09:12:20"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-constatator.png&w=3840&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","162876","162876","162876","24,138","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,339","Tue, 08 Sep 2026 12:02:46 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-constatator.png&w=3840&q=75","2026-09-09 09:12:19"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-nastere.webp&w=3840&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","75745","75745","75745","11,225","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,050","Tue, 08 Sep 2026 09:15:20 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-nastere.webp&w=3840&q=75","2026-09-09 09:12:20"
"https://eghiseul.ro/calculator/impozit-casa/","text/html; charset=utf-8","200","OK","Indexable","","Calculator Impozit pe Casă (Clădiri) 2026 | eGhiseul.ro","55","481","Calculează impozitul pe casă/clădiri în 2026 după suprafață, tip construcție, zonă și vechime, conform valorilor indexate din Codul Fiscal.","139","842","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Calculator Impozit pe Casă 2026","31","Cum se calculează impozitul pe clădiri","38","Ce influențează impozitul","25","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/calculator/impozit-casa/","","","","","","215631","36592","36592","5,423","","1444","202","7,149","58,325","Fairly Hard","5,625","1","2","","234","232","0","99,570","89","54","0","4","3","0","","","","","40f85276dbb9870b916b45cf4c9e30f5","0,051","","","","","ro","1.1","","","","","","https://eghiseul.ro/calculator/impozit-casa/","2026-09-09 09:12:20"
"https://eghiseul.ro/_next/static/chunks/76c16641eb3ae2fa.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,091","Wed, 09 Sep 2026 05:49:57 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/static/chunks/76c16641eb3ae2fa.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","2026-09-09 09:12:20"
"https://eghiseul.ro/_next/static/chunks/01053d2def082238.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,190","Wed, 09 Sep 2026 05:49:57 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/static/chunks/01053d2def082238.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","2026-09-09 09:12:20"
"https://eghiseul.ro/calculator/indemnizatie-somaj/","text/html; charset=utf-8","200","OK","Indexable","","Calculator Indemnizație de Șomaj 2026 | eGhiseul.ro","51","466","Calculează indemnizația de șomaj 2026: baza de 75% din ISR plus suplimentul pe stagiu, durata și reținerea CASS.","112","699","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Calculator Indemnizație de Șomaj 2026","37","Cum se calculează indemnizația de șomaj","39","Suplimentul pe stagiu și durata indemnizației","45","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/calculator/indemnizatie-somaj/","","","","","","210471","35304","35304","5,232","","1389","190","7,311","75,408","Fairly Easy","5,065","1","2","","235","232","0","99,570","89","55","0","4","3","0","","","","","7902b8265b5bff6f10208971f65e1836","0,198","","","","","ro","1.1","","","","","","https://eghiseul.ro/calculator/indemnizatie-somaj/","2026-09-09 09:12:20"
"https://eghiseul.ro/gdpr/","text/html; charset=utf-8","200","OK","Indexable","","GDPR — Protecția Datelor | eGhiseul.ro","38","346","Drepturile tale GDPR și modul în care eGhișeul.ro (eDigitalizare SRL) protejează datele personale.","98","593","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","GDPR — Protecția Datelor","24","Principiile noastre","19","Persoane împuternicite (art. 28 GDPR)","37","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/gdpr/","","","","","","135820","20907","20907","3,098","","239","49","4,878","44,011","Hard","3,107","1","1","","235","232","0","99,570","83","53","0","5","4","0","","","","","c5cb73d723a386877ed7b16538103703","0,230","","","","","ro","1.1","","","","","","https://eghiseul.ro/gdpr/","2026-09-09 09:12:20"
"https://eghiseul.ro/calculator/amenda-circulatie/","text/html; charset=utf-8","200","OK","Indexable","","Calculator Amendă Circulație 2026 + Puncte de Penalizare | eGhiseul.ro","70","637","Calculează amenda de circulație pe clase, plata redusă în 15 zile și punctele de penalizare pentru viteză (valori 2026).","120","716","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Calculator Amendă Circulație 2026","33","Cum se calculează amenda de circulație în 2026","46","Puncte de penalizare și suspendare","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/calculator/amenda-circulatie/","","","","","","211979","36054","36054","5,343","","1527","248","6,157","67,840","Normal","5,779","1","2","","238","232","0","99,570","88","55","0","4","3","0","","","","","3331972040937beb77576c8d3720f266","0,190","","","","","ro","1.1","","","","","","https://eghiseul.ro/calculator/amenda-circulatie/","2026-09-09 09:12:20"
"https://eghiseul.ro/politica-cookies/","text/html; charset=utf-8","200","OK","Indexable","","Politica de Cookie-uri | eGhiseul.ro","36","305","Exact ce cookie-uri folosește eGhișeul.ro, ce urmărim și ce NU urmărim, cât timp și cum îți schimbi opțiunea oricând.","117","709","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Politica de Cookie-uri","22","Ce urmărim","10","Ce NU urmărim","13","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/politica-cookies/","","","","","","140804","22424","22424","3,323","","407","83","4,904","47,416","Hard","3,783","1","1","","234","232","0","99,570","83","53","0","4","3","0","","","","","76d588986012881df610e3d6b4d7f034","0,093","","","","","ro","1.1","","","","","","https://eghiseul.ro/politica-cookies/","2026-09-09 09:12:20"
"https://eghiseul.ro/apostila-de-la-haga-ghid-acte-obtinere/","text/html; charset=utf-8","200","OK","Indexable","","Apostila de la Haga: pe ce acte se aplică, unde o obții și cât costă (2026) | eGhiseul.ro","89","758","Ghid complet apostilă Haga în 2026: ce acte se apostilează la prefectură, tribunal sau Camera Notarilor, cât durează, cât costă, când NU ai nevoie de apostilă și în ce ordine se face traducerea.","194","1174","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Apostila de la Haga: pe ce acte se aplică, unde o obții și cât costă (2026)","75","Ce este apostila și când îți trebuie","36","Cele trei instituții care aplică apostila — pe ce acte fiecare","62","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/apostila-de-la-haga-ghid-acte-obtinere/","","","","","","199641","34543","34543","5,119","","1233","191","6,455","42,678","Hard","5,407","1","1","","6","6","0","2,580","89","56","0","4","3","0","","","","","4ca47827a8cfae9ecbe003b4c67ba229","0,096","","","","","ro","1.1","","","","","","https://eghiseul.ro/apostila-de-la-haga-ghid-acte-obtinere/","2026-09-09 09:12:20"
"https://eghiseul.ro/servicii/certificat-urbanism-informare/","text/html; charset=utf-8","200","OK","Indexable","","Certificat de Urbanism Online — Îl Obținem Noi de la Primărie | eGhiseul.ro","75","662","Obținem certificatul de urbanism pentru informare de la orice primărie din România: regim juridic, POT/CUT, restricții de construire. Comanzi online, primești pe email.","168","1012","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Certificat de Urbanism Online","29","Ce este certificatul de urbanism?","33","Când ai nevoie de certificat de urbanism","40","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/certificat-urbanism-informare/","","","","","","499615","57477","57477","8,518","","2300","437","5,263","51,641","Fairly Hard","3,391","1","2","","244","232","0","99,570","87","54","0","7","5","0","","","","","8ba83232bd50526d84dad4c12dcb57d6","0,065","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/certificat-urbanism-informare/","2026-09-09 09:12:20"
"https://eghiseul.ro/_next/static/chunks/c1e3ec6540071fa2.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,052","Wed, 09 Sep 2026 05:49:57 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/static/chunks/c1e3ec6540071fa2.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","2026-09-09 09:12:20"
"https://eghiseul.ro/calculator/tva/","text/html; charset=utf-8","200","OK","Indexable","","Calculator TVA 2026 — Adaugă sau Scoate TVA 21%, Gratuit | eGhiseul.ro","70","653","Calculator TVA 2026: adaugă sau extrage TVA cu cota standard 21% și cota redusă 11%. Rapid, online, fără instalare.","115","723","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Calculator TVA 2026","19","Cotele de TVA în România în 2026","32","Cum se calculează TVA","21","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/calculator/tva/","","","","","","212263","36228","36228","5,369","","1477","245","6,029","87,763","Easy","5,242","1","2","","240","232","0","99,570","88","53","0","4","3","0","","","","","4bc7b2fdcad153f33334a0f25f9b2ca5","0,146","","","","","ro","1.1","","","","","","https://eghiseul.ro/calculator/tva/","2026-09-09 09:12:20"
"https://eghiseul.ro/calculator/pensie-alimentara/","text/html; charset=utf-8","200","OK","Indexable","","Calculator Pensie Alimentară 2026 — Cât Trebuie să Plătești | eGhiseul.ro","73","656","Calculează pensia alimentară pentru copii în 2026 conform Codului Civil: 1/4 din venitul net pentru un copil, 1/3 pentru doi, 1/2 pentru trei sau mai mulți.","156","932","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Calculator Pensie Alimentară 2026","33","Cum se calculează pensia alimentară","35","Exemplu de calcul","17","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/calculator/pensie-alimentara/","","","","","","210084","35324","35324","5,235","","1259","219","5,749","62,374","Normal","4,944","1","2","","234","232","0","99,570","88","53","0","4","3","0","","","","","45e805dce17498c773074fd3c23fe26a","0,072","","","","","ro","1.1","","","","","","https://eghiseul.ro/calculator/pensie-alimentara/","2026-09-09 09:12:20"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-integritate.png&w=3840&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","228160","228160","228160","33,813","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,248","Sat, 08 Aug 2026 10:24:29 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-integritate.png&w=3840&q=75","2026-09-09 09:12:20"
"https://eghiseul.ro/_next/static/chunks/c23b1e9a9881f9d5.css?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,060","Wed, 09 Sep 2026 05:49:56 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/static/chunks/c23b1e9a9881f9d5.css?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","2026-09-09 09:12:20"
"https://eghiseul.ro/calculator/calculator-impozit-auto/","text/html; charset=utf-8","200","OK","Indexable","","Calculator Impozit Auto 2026 — Taxa pe Mașină | eGhiseul.ro","59","542","Calculează impozitul auto 2026 după capacitatea cilindrică și norma de poluare Euro. Estimare rapidă a taxei anuale pe mașină.","126","787","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Calculator Impozit Auto 2026","28","Cum se calculează impozitul auto în 2026","40","Reguli noi din 2026","19","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/calculator/calculator-impozit-auto/","","","","","","202568","34454","34454","5,106","","1136","175","6,491","73,495","Fairly Easy","4,667","1","2","","236","232","0","99,570","87","53","0","4","3","0","","","","","f01cf60eaa284c5e5a0b3603e710c8ba","0,103","","","","","ro","1.1","","","","","","https://eghiseul.ro/calculator/calculator-impozit-auto/","2026-09-09 09:12:20"
