jaccard,a,b,classA,classB
0.692,/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/buzau,location: CF județ,location: CF județ
0.692,/servicii/extras-de-carte-funciara/bistrita-nasaud,/servicii/extras-de-carte-funciara/caras-severin,location: CF județ,location: CF județ
0.692,/servicii/extras-de-carte-funciara/ialomita,/servicii/extras-de-carte-funciara/olt,location: CF județ,location: CF județ
0.6919,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/deva,location: cazier oraș,location: cazier oraș
0.6917,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6917,/servicii/extras-de-carte-funciara/olt,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.6916,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/focsani,location: cazier oraș,location: cazier oraș
0.6915,/servicii/cazier-judiciar-online/alexandria,/servicii/cazier-judiciar-online/giurgiu,location: cazier oraș,location: cazier oraș
0.6915,/servicii/cazier-judiciar-online/giurgiu,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6914,/servicii/cazier-judiciar-online/sfantu-gheorghe,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6913,/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/giurgiu,location: CF județ,location: CF județ
0.6913,/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/olt,location: CF județ,location: CF județ
0.6913,/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/salaj,location: CF județ,location: CF județ
0.6913,/servicii/extras-de-carte-funciara/bistrita-nasaud,/servicii/extras-de-carte-funciara/mehedinti,location: CF județ,location: CF județ
0.6913,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.6913,/servicii/extras-de-carte-funciara/harghita,/servicii/extras-de-carte-funciara/olt,location: CF județ,location: CF județ
0.6913,/servicii/extras-de-carte-funciara/harghita,/servicii/extras-de-carte-funciara/salaj,location: CF județ,location: CF județ
0.6913,/servicii/extras-de-carte-funciara/mehedinti,/servicii/extras-de-carte-funciara/tulcea,location: CF județ,location: CF județ
0.6913,/servicii/extras-de-carte-funciara/neamt,/servicii/extras-de-carte-funciara/valcea,location: CF județ,location: CF județ
0.6912,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/tulcea,location: CF județ,location: CF județ
0.6912,/servicii/extras-de-carte-funciara/braila,/servicii/extras-de-carte-funciara/covasna,location: CF județ,location: CF județ
0.6911,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/buzau,location: CF județ,location: CF județ
0.6911,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/buzau,location: CF județ,location: CF județ
0.6911,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.691,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.691,/servicii/cazier-judiciar-online/slatina,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6909,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.6909,/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/calarasi,location: CF județ,location: CF județ
0.6909,/servicii/extras-de-carte-funciara/hunedoara,/servicii/extras-de-carte-funciara/olt,location: CF județ,location: CF județ
0.6908,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/deva,location: cazier oraș,location: cazier oraș
0.6905,/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/mehedinti,location: CF județ,location: CF județ
0.6905,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.6905,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/vaslui,location: CF județ,location: CF județ
0.6905,/servicii/extras-de-carte-funciara/giurgiu,/servicii/extras-de-carte-funciara/neamt,location: CF județ,location: CF județ
0.6903,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/focsani,location: cazier oraș,location: cazier oraș
0.6903,/servicii/cazier-judiciar-online/miercurea-ciuc,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6901,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6901,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/braila,location: CF județ,location: CF județ
0.6901,/servicii/extras-de-carte-funciara/bistrita-nasaud,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.6901,/servicii/extras-de-carte-funciara/braila,/servicii/extras-de-carte-funciara/dambovita,location: CF județ,location: CF județ
0.69,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/focsani,location: cazier oraș,location: cazier oraș
0.6898,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/tulcea,location: cazier oraș,location: cazier oraș
0.6898,/servicii/cazier-judiciar-online/focsani,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6897,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6897,/servicii/cazier-judiciar-online/deva,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6897,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/vaslui,location: CF județ,location: CF județ
0.6897,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/gorj,location: CF județ,location: CF județ
0.6897,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/tulcea,location: CF județ,location: CF județ
0.6897,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.6897,/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/harghita,location: CF județ,location: CF județ
0.6897,/servicii/extras-de-carte-funciara/hunedoara,/servicii/extras-de-carte-funciara/valcea,location: CF județ,location: CF județ
0.6896,/servicii/cazier-judiciar-online/bistrita,/servicii/cazier-judiciar-online/braila,location: cazier oraș,location: cazier oraș
0.6896,/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/giurgiu,location: CF județ,location: CF județ
0.6895,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/dambovita,location: CF județ,location: CF județ
0.6895,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/dambovita,location: CF județ,location: CF județ
0.6893,/servicii/cazier-judiciar-online/focsani,/servicii/cazier-judiciar-online/slatina,location: cazier oraș,location: cazier oraș
0.6891,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6889,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/botosani,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/braila,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/gorj,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/tulcea,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/harghita,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/maramures,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/vaslui,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/dambovita,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/hunedoara,/servicii/extras-de-carte-funciara/salaj,location: CF județ,location: CF județ
0.6889,/servicii/extras-de-carte-funciara/ialomita,/servicii/extras-de-carte-funciara/valcea,location: CF județ,location: CF județ
0.6888,/servicii/cazier-judiciar-online/alexandria,/servicii/cazier-judiciar-online/botosani,location: cazier oraș,location: cazier oraș
0.6888,/servicii/cazier-judiciar-online/alexandria,/servicii/cazier-judiciar-online/slatina,location: cazier oraș,location: cazier oraș
0.6888,/servicii/cazier-judiciar-online/botosani,/servicii/cazier-judiciar-online/giurgiu,location: cazier oraș,location: cazier oraș
0.6888,/servicii/cazier-judiciar-online/buzau,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6887,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/covasna,location: CF județ,location: CF județ
0.6887,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/covasna,location: CF județ,location: CF județ
0.6886,/servicii/cazier-judiciar-online/alexandria,/servicii/cazier-judiciar-online/ramnicu-valcea,location: cazier oraș,location: cazier oraș
0.6886,/servicii/cazier-judiciar-online/ramnicu-valcea,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6884,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/covasna,location: CF județ,location: CF județ
0.6884,/servicii/extras-de-carte-funciara/satu-mare,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.6883,/servicii/cazier-judiciar-online/focsani,/servicii/cazier-judiciar-online/sfantu-gheorghe,location: cazier oraș,location: cazier oraș
0.6881,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/braila,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/botosani,/servicii/extras-de-carte-funciara/dambovita,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/harghita,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/maramures,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/neamt,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/gorj,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/tulcea,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/dambovita,/servicii/extras-de-carte-funciara/hunedoara,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/dambovita,/servicii/extras-de-carte-funciara/vaslui,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/gorj,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.6881,/servicii/extras-de-carte-funciara/ialomita,/servicii/extras-de-carte-funciara/salaj,location: CF județ,location: CF județ
0.688,/servicii/cazier-judiciar-online/alexandria,/servicii/cazier-judiciar-online/calarasi,location: cazier oraș,location: cazier oraș
0.688,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/galati,location: cazier oraș,location: cazier oraș
0.688,/servicii/cazier-judiciar-online/ploiesti,/servicii/cazier-judiciar-online/slobozia,location: cazier oraș,location: cazier oraș
0.6879,/servicii/cazier-judiciar-online/ramnicu-valcea,/servicii/cazier-judiciar-online/vaslui,location: cazier oraș,location: cazier oraș
0.6877,/servicii/cazier-judiciar-online/braila,/servicii/cazier-judiciar-online/focsani,location: cazier oraș,location: cazier oraș
0.6877,/servicii/cazier-judiciar-online/calarasi,/servicii/cazier-judiciar-online/ploiesti,location: cazier oraș,location: cazier oraș
0.6876,/servicii/cazier-judiciar-online/giurgiu,/servicii/cazier-judiciar-online/resita,location: cazier oraș,location: cazier oraș
0.6875,/servicii/cazier-judiciar-online/focsani,/servicii/cazier-judiciar-online/miercurea-ciuc,location: cazier oraș,location: cazier oraș
0.6874,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/gorj,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/gorj,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/caras-severin,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/bistrita-nasaud,/servicii/extras-de-carte-funciara/dambovita,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/botosani,/servicii/extras-de-carte-funciara/covasna,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/neamt,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/harghita,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/maramures,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/vaslui,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/dambovita,/servicii/extras-de-carte-funciara/tulcea,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/harghita,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.6874,/servicii/extras-de-carte-funciara/maramures,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.6873,/servicii/cazier-judiciar-online/giurgiu,/servicii/cazier-judiciar-online/targoviste,location: cazier oraș,location: cazier oraș
0.6873,/servicii/cazier-judiciar-online/slobozia,/servicii/cazier-judiciar-online/suceava,location: cazier oraș,location: cazier oraș
0.6873,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/giurgiu,location: CF județ,location: CF județ
